Unnamed: 0,Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours,MathScore,ReadingScore,WritingScore,avg_total_score
504,female,group D,master's degree,free/reduced,none,single,regularly,yes,1.0,private,5 - 10,41,61,57,53.0
505,female,group B,some high school,standard,none,married,sometimes,yes,3.0,school_bus,< 5,79,80,78,79.0
506,male,group A,high school,standard,none,married,regularly,yes,1.0,school_bus,5 - 10,70,71,67,69.0
509,female,group C,bachelor's degree,standard,none,married,regularly,no,1.0,private,5 - 10,88,93,89,90.0
512,male,group D,some high school,free/reduced,none,married,regularly,no,2.0,school_bus,< 5,61,48,52,54.0
513,female,group B,some high school,standard,completed,divorced,regularly,yes,3.0,private,5 - 10,55,61,63,60.0
514,female,group B,master's degree,free/reduced,completed,single,sometimes,yes,3.0,school_bus,5 - 10,77,97,94,89.0
515,female,group C,some high school,standard,completed,married,sometimes,no,1.0,private,5 - 10,76,87,85,83.0
517,female,group E,some college,standard,completed,divorced,never,yes,1.0,school_bus,5 - 10,64,72,71,69.0
518,female,group D,some high school,standard,completed,single,regularly,no,1.0,school_bus,5 - 10,67,79,79,75.0
519,female,group B,high school,free/reduced,completed,married,sometimes,no,5.0,school_bus,5 - 10,67,78,79,75.0
521,female,group C,associate's degree,standard,none,single,sometimes,yes,4.0,private,5 - 10,91,86,84,87.0
526,male,group C,some high school,free/reduced,completed,single,sometimes,yes,4.0,school_bus,< 5,54,60,58,57.0
529,female,group C,associate's degree,standard,none,married,never,no,1.0,private,5 - 10,60,72,68,67.0
531,female,group C,some high school,standard,none,married,never,yes,2.0,private,5 - 10,45,53,51,50.0
532,male,group E,associate's degree,standard,completed,single,sometimes,yes,2.0,school_bus,< 5,60,60,56,59.0
533,female,group E,associate's degree,standard,completed,married,sometimes,no,4.0,school_bus,5 - 10,79,88,94,87.0
534,male,group B,high school,standard,completed,married,sometimes,no,1.0,school_bus,> 10,75,70,69,71.0
535,female,group C,bachelor's degree,free/reduced,completed,married,sometimes,yes,5.0,private,5 - 10,66,83,83,77.0
537,female,group D,high school,standard,none,married,never,yes,1.0,school_bus,5 - 10,49,65,60,58.0
540,male,group C,high school,standard,completed,married,sometimes,no,1.0,private,5 - 10,75,69,68,71.0
543,female,group D,associate's degree,standard,none,single,regularly,no,2.0,private,> 10,86,97,93,92.0
545,male,group E,some high school,free/reduced,completed,married,regularly,yes,1.0,school_bus,5 - 10,80,84,82,82.0
547,male,group C,high school,standard,completed,divorced,regularly,yes,2.0,private,< 5,71,66,64,67.0
548,female,group C,high school,free/reduced,none,married,regularly,no,5.0,school_bus,< 5,61,66,64,64.0
549,male,group C,master's degree,standard,none,married,sometimes,yes,1.0,school_bus,< 5,77,72,69,73.0
551,male,group B,bachelor's degree,free/reduced,completed,married,regularly,no,2.0,private,5 - 10,89,91,90,90.0
553,male,group D,some college,free/reduced,none,married,regularly,no,2.0,private,5 - 10,79,62,65,69.0
554,male,group E,associate's degree,standard,none,divorced,regularly,yes,1.0,private,> 10,56,46,41,48.0
557,male,group C,master's degree,free/reduced,none,single,regularly,yes,1.0,school_bus,5 - 10,63,69,69,67.0
558,female,group B,associate's degree,free/reduced,none,single,sometimes,no,2.0,school_bus,< 5,51,68,68,62.0
559,male,group D,some high school,standard,none,married,sometimes,yes,2.0,school_bus,> 10,75,66,63,68.0
561,female,group C,some college,standard,none,single,regularly,yes,3.0,school_bus,> 10,66,76,77,73.0
562,male,group C,bachelor's degree,standard,completed,married,regularly,no,2.0,school_bus,< 5,95,89,92,92.0
565,male,group B,associate's degree,standard,none,divorced,sometimes,no,2.0,school_bus,< 5,46,42,44,44.0
568,male,group B,high school,free/reduced,none,married,regularly,yes,6.0,private,< 5,62,47,47,52.0
571,male,group A,bachelor's degree,standard,none,married,never,yes,1.0,school_bus,5 - 10,88,94,89,90.0
576,male,group A,some college,standard,completed,married,sometimes,yes,0.0,school_bus,5 - 10,61,51,52,55.0
577,female,group B,high school,standard,none,married,sometimes,yes,1.0,school_bus,< 5,78,89,87,85.0
578,female,group B,some college,free/reduced,completed,single,sometimes,no,1.0,school_bus,> 10,49,56,59,55.0
579,female,group D,master's degree,standard,none,married,regularly,no,3.0,school_bus,< 5,52,60,68,60.0
580,female,group D,some high school,standard,none,married,sometimes,no,2.0,school_bus,< 5,78,95,94,89.0
581,female,group E,some high school,standard,none,divorced,never,yes,3.0,school_bus,5 - 10,74,77,78,76.0
582,female,group D,bachelor's degree,free/reduced,none,widowed,sometimes,yes,1.0,school_bus,5 - 10,63,73,78,71.0
586,female,group A,high school,standard,none,married,sometimes,yes,3.0,school_bus,5 - 10,55,73,73,67.0
587,female,group C,bachelor's degree,free/reduced,none,married,regularly,yes,1.0,school_bus,< 5,43,62,62,56.0
590,male,group C,some college,free/reduced,none,widowed,sometimes,no,3.0,private,< 5,56,56,52,55.0
595,female,group C,bachelor's degree,standard,completed,married,sometimes,yes,1.0,school_bus,> 10,57,80,73,70.0
598,female,group D,high school,standard,none,married,sometimes,yes,4.0,school_bus,> 10,71,78,74,74.0
599,female,group D,some high school,standard,none,single,sometimes,no,1.0,school_bus,5 - 10,65,82,81,76.0
602,female,group E,some college,standard,none,married,sometimes,no,2.0,school_bus,5 - 10,76,78,80,78.0
603,male,group D,high school,free/reduced,none,married,sometimes,yes,1.0,school_bus,5 - 10,60,57,51,56.0
605,male,group C,some high school,standard,none,divorced,sometimes,yes,3.0,private,< 5,72,70,60,67.0
607,female,group C,master's degree,free/reduced,none,married,sometimes,yes,1.0,private,5 - 10,40,59,55,51.0
609,female,group B,associate's degree,standard,none,married,regularly,no,1.0,school_bus,< 5,57,62,65,61.0
610,male,group D,some college,free/reduced,completed,married,sometimes,yes,5.0,school_bus,5 - 10,69,60,63,64.0
611,female,group C,some college,standard,none,married,sometimes,yes,3.0,school_bus,< 5,56,58,64,59.0
612,male,group C,bachelor's degree,standard,completed,married,sometimes,yes,0.0,private,< 5,91,88,89,89.0
614,female,group A,associate's degree,standard,none,married,sometimes,no,4.0,school_bus,5 - 10,82,93,93,89.0
615,female,group C,high school,standard,none,married,sometimes,yes,1.0,school_bus,5 - 10,60,68,72,67.0
618,male,group D,master's degree,standard,none,married,sometimes,yes,1.0,school_bus,5 - 10,95,82,86,88.0
620,female,group C,high school,free/reduced,none,single,sometimes,yes,2.0,school_bus,> 10,36,61,55,51.0
622,male,group C,high school,free/reduced,completed,married,sometimes,yes,2.0,private,> 10,59,51,53,54.0
623,male,group A,some college,standard,completed,divorced,never,yes,4.0,private,5 - 10,97,94,83,91.0
626,male,group B,associate's degree,free/reduced,completed,divorced,never,yes,1.0,school_bus,5 - 10,66,68,61,65.0
628,male,group D,some college,free/reduced,none,married,regularly,no,2.0,school_bus,5 - 10,50,57,47,51.0
629,female,group C,some high school,standard,completed,married,regularly,yes,0.0,school_bus,5 - 10,45,51,56,51.0
630,male,group D,some college,standard,none,single,never,yes,1.0,private,5 - 10,64,63,68,65.0
631,male,group B,high school,standard,none,widowed,regularly,yes,2.0,private,5 - 10,81,60,66,69.0
632,female,group B,bachelor's degree,standard,completed,married,sometimes,yes,2.0,school_bus,> 10,67,75,82,75.0
633,female,group C,high school,standard,none,married,sometimes,no,5.0,school_bus,5 - 10,75,88,85,83.0
635,male,group A,high school,standard,none,married,sometimes,yes,0.0,school_bus,5 - 10,71,74,64,70.0
640,male,group D,high school,standard,none,single,sometimes,no,3.0,school_bus,> 10,42,52,52,49.0
642,female,group B,some high school,free/reduced,none,married,never,yes,2.0,private,< 5,67,78,75,73.0
644,male,group B,high school,standard,none,single,sometimes,yes,1.0,school_bus,< 5,67,64,58,63.0
645,female,group B,bachelor's degree,standard,completed,married,never,yes,1.0,school_bus,5 - 10,63,79,78,73.0
651,female,group A,high school,standard,completed,married,regularly,yes,7.0,private,5 - 10,70,81,77,76.0
652,female,group D,some college,standard,completed,married,sometimes,yes,2.0,school_bus,< 5,82,84,96,87.0
653,female,group A,associate's degree,standard,completed,single,sometimes,no,2.0,school_bus,5 - 10,65,70,74,70.0
654,female,group B,some high school,standard,none,divorced,sometimes,yes,1.0,school_bus,5 - 10,73,79,79,77.0
656,male,group C,associate's degree,free/reduced,none,married,sometimes,no,5.0,school_bus,> 10,79,68,65,71.0
657,male,group D,some high school,standard,none,married,sometimes,no,1.0,school_bus,> 10,71,66,62,66.0
659,male,group D,associate's degree,standard,none,divorced,sometimes,yes,4.0,private,5 - 10,90,87,85,87.0
662,female,group D,some college,free/reduced,none,divorced,regularly,yes,2.0,private,< 5,54,70,69,64.0
666,female,group C,some college,free/reduced,completed,married,sometimes,yes,2.0,school_bus,5 - 10,63,73,71,69.0
667,female,group B,bachelor's degree,free/reduced,none,married,sometimes,no,4.0,school_bus,< 5,74,83,85,81.0
669,male,group D,associate's degree,standard,completed,single,sometimes,yes,3.0,private,5 - 10,81,72,77,77.0
670,female,group C,high school,free/reduced,none,married,never,no,2.0,school_bus,< 5,62,73,64,66.0
671,male,group D,associate's degree,free/reduced,none,married,sometimes,yes,0.0,school_bus,< 5,50,56,49,52.0
672,female,group C,some college,standard,none,married,regularly,yes,1.0,private,5 - 10,71,79,77,76.0
674,female,group D,high school,standard,completed,divorced,regularly,yes,2.0,private,5 - 10,71,78,79,76.0
680,female,group D,high school,standard,none,divorced,regularly,yes,6.0,school_bus,< 5,66,71,74,70.0
682,male,group B,high school,standard,none,divorced,regularly,yes,2.0,school_bus,5 - 10,63,55,55,58.0
686,male,group E,some college,standard,completed,single,sometimes,yes,0.0,school_bus,5 - 10,85,75,68,76.0
688,male,group A,high school,free/reduced,none,divorced,sometimes,yes,2.0,school_bus,5 - 10,53,58,44,52.0
689,male,group E,some college,free/reduced,none,married,sometimes,yes,3.0,private,5 - 10,93,90,83,89.0
690,female,group C,associate's degree,standard,none,married,never,yes,5.0,school_bus,5 - 10,47,52,51,50.0
691,female,group E,associate's degree,free/reduced,none,married,sometimes,no,1.0,private,< 5,70,74,76,73.0
693,female,group D,associate's degree,standard,none,married,regularly,yes,2.0,school_bus,5 - 10,79,78,74,77.0
694,female,group C,some high school,standard,none,single,sometimes,yes,1.0,school_bus,5 - 10,49,63,56,56.0
698,female,group D,associate's degree,standard,completed,married,sometimes,yes,2.0,school_bus,5 - 10,57,78,79,71.0
699,male,group C,high school,free/reduced,none,divorced,never,yes,3.0,private,5 - 10,64,65,57,62.0
700,female,group E,bachelor's degree,standard,completed,single,regularly,yes,4.0,school_bus,5 - 10,81,82,84,82.0
704,female,group B,some high school,free/reduced,completed,married,sometimes,yes,3.0,school_bus,< 5,57,62,62,60.0
708,male,group D,high school,standard,none,married,never,yes,2.0,school_bus,< 5,83,84,75,81.0
709,female,group D,associate's degree,free/reduced,completed,divorced,sometimes,yes,0.0,school_bus,5 - 10,42,61,58,54.0
711,female,group E,some high school,standard,completed,divorced,sometimes,yes,2.0,school_bus,5 - 10,80,85,85,83.0
713,male,group D,master's degree,standard,none,divorced,sometimes,no,1.0,school_bus,< 5,79,81,84,81.0
714,female,group B,some high school,standard,completed,married,regularly,no,1.0,school_bus,> 10,63,72,77,71.0
715,female,group B,associate's degree,free/reduced,completed,married,regularly,yes,0.0,private,< 5,75,93,87,85.0
720,female,group C,some college,free/reduced,none,married,regularly,no,2.0,private,5 - 10,63,73,71,69.0
721,male,group D,some high school,free/reduced,completed,married,regularly,yes,1.0,school_bus,5 - 10,56,59,60,58.0
723,male,group C,high school,standard,none,married,regularly,no,2.0,school_bus,5 - 10,51,48,43,47.0
724,male,group B,some college,standard,none,divorced,sometimes,yes,4.0,school_bus,> 10,48,43,41,44.0
727,male,group E,some high school,standard,completed,married,regularly,yes,0.0,school_bus,5 - 10,70,51,58,60.0
728,female,group D,high school,free/reduced,none,single,sometimes,yes,1.0,private,< 5,70,90,82,81.0
730,female,group B,associate's degree,free/reduced,completed,divorced,sometimes,yes,5.0,private,< 5,65,75,78,73.0
732,female,group C,some college,standard,completed,married,never,yes,2.0,private,> 10,86,88,93,89.0
734,female,group E,some college,free/reduced,none,married,never,yes,1.0,school_bus,> 10,52,57,56,55.0
739,male,group C,high school,free/reduced,none,married,regularly,yes,0.0,private,5 - 10,62,60,56,59.0
742,female,group C,high school,standard,none,married,sometimes,yes,4.0,private,5 - 10,81,84,82,82.0
743,female,group C,associate's degree,standard,completed,married,sometimes,yes,4.0,school_bus,5 - 10,59,73,72,68.0
744,male,group B,some college,free/reduced,none,married,regularly,yes,2.0,private,5 - 10,56,55,48,53.0
747,male,group C,some college,standard,none,married,sometimes,yes,1.0,school_bus,5 - 10,69,64,68,67.0
749,male,group B,some college,standard,completed,married,sometimes,yes,4.0,school_bus,5 - 10,87,84,86,86.0
753,female,group C,some high school,standard,completed,married,sometimes,no,1.0,private,5 - 10,77,90,85,84.0
754,male,group C,associate's degree,free/reduced,none,single,regularly,yes,4.0,school_bus,5 - 10,59,55,54,56.0
755,female,group E,associate's degree,standard,none,married,sometimes,yes,4.0,school_bus,> 10,86,96,93,92.0
756,male,group D,some college,standard,none,married,sometimes,no,2.0,private,> 10,56,58,53,56.0
758,female,group D,some college,free/reduced,completed,married,regularly,yes,5.0,private,5 - 10,53,59,66,59.0
760,female,group C,high school,free/reduced,none,married,sometimes,yes,1.0,school_bus,5 - 10,53,72,64,63.0
762,male,group D,some high school,standard,completed,single,never,no,4.0,school_bus,5 - 10,75,79,83,79.0
763,female,group B,high school,standard,none,divorced,never,yes,2.0,private,5 - 10,60,61,61,61.0
764,male,group D,some college,standard,none,married,sometimes,yes,0.0,school_bus,5 - 10,60,63,59,61.0
765,female,group B,high school,standard,none,married,sometimes,yes,0.0,school_bus,5 - 10,74,72,72,73.0
767,male,group B,high school,standard,completed,single,sometimes,yes,0.0,school_bus,5 - 10,76,62,60,66.0
768,female,group D,some high school,standard,none,married,never,yes,1.0,private,> 10,67,70,74,70.0
771,male,group D,bachelor's degree,standard,none,married,regularly,yes,3.0,school_bus,> 10,79,75,77,77.0
772,female,group B,some high school,free/reduced,completed,married,never,yes,0.0,school_bus,< 5,48,65,68,60.0
773,female,group C,bachelor's degree,free/reduced,none,married,sometimes,yes,3.0,school_bus,5 - 10,62,78,79,73.0
775,female,group B,some high school,free/reduced,none,married,regularly,yes,4.0,private,< 5,48,57,55,53.0
779,male,group E,associate's degree,standard,completed,widowed,regularly,no,1.0,school_bus,5 - 10,96,86,84,89.0
781,female,group B,master's degree,standard,none,married,sometimes,yes,1.0,school_bus,< 5,75,90,84,83.0
783,female,group C,associate's degree,standard,completed,married,sometimes,yes,4.0,school_bus,5 - 10,52,59,62,58.0
784,male,group C,bachelor's degree,standard,completed,married,sometimes,no,3.0,school_bus,< 5,88,79,77,81.0
786,female,group E,some high school,free/reduced,none,married,regularly,yes,1.0,school_bus,5 - 10,74,80,78,77.0
