Unnamed: 0,Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours,MathScore,ReadingScore,WritingScore,avg_total_score
658,male,group B,associate's degree,free/reduced,none,married,never,yes,5.0,school_bus,> 10,46,47,41,45.0
666,male,group C,bachelor's degree,free/reduced,none,single,sometimes,no,1.0,school_bus,< 5,47,44,44,45.0
692,male,group C,high school,standard,none,single,sometimes,yes,0.0,private,5 - 10,44,36,27,36.0
711,male,group A,bachelor's degree,free/reduced,none,single,never,yes,4.0,school_bus,5 - 10,43,35,34,37.0
726,female,group B,high school,standard,none,married,never,no,2.0,school_bus,5 - 10,39,42,44,42.0
740,male,group C,some high school,free/reduced,none,single,regularly,no,3.0,school_bus,< 5,38,29,28,32.0
747,male,group E,bachelor's degree,free/reduced,none,married,regularly,yes,1.0,school_bus,5 - 10,48,46,45,46.0
750,female,group C,high school,free/reduced,none,single,regularly,yes,1.0,private,< 5,36,54,54,48.0
788,male,group B,some college,standard,none,married,regularly,yes,2.0,school_bus,5 - 10,57,42,46,48.0
792,male,group B,some college,standard,none,married,regularly,no,3.0,private,< 5,39,33,33,35.0
821,male,group D,some college,free/reduced,completed,married,regularly,yes,1.0,school_bus,< 5,40,44,44,43.0
854,male,group C,high school,standard,none,married,regularly,yes,0.0,school_bus,< 5,49,33,40,41.0
875,male,group C,some high school,free/reduced,none,married,never,yes,2.0,private,5 - 10,24,20,18,21.0
891,male,group C,high school,standard,none,married,sometimes,no,4.0,private,5 - 10,47,45,38,43.0
923,male,group C,some high school,free/reduced,completed,single,regularly,no,3.0,private,< 5,35,46,41,41.0
970,female,group C,high school,free/reduced,none,married,regularly,yes,3.0,private,< 5,31,39,38,36.0
998,male,group B,some college,free/reduced,none,single,sometimes,yes,2.0,school_bus,5 - 10,49,44,41,45.0
6,male,group A,high school,standard,none,married,sometimes,yes,0.0,school_bus,5 - 10,46,44,42,44.0
17,male,group C,high school,free/reduced,none,married,sometimes,yes,1.0,private,5 - 10,47,46,36,43.0
21,male,group A,some high school,free/reduced,none,married,sometimes,yes,3.0,school_bus,5 - 10,35,35,31,34.0
24,male,group C,associate's degree,free/reduced,none,single,sometimes,yes,2.0,school_bus,> 10,46,49,46,47.0
59,male,group C,high school,free/reduced,none,widowed,regularly,yes,0.0,school_bus,< 5,41,51,47,46.0
65,male,group C,some high school,standard,none,single,sometimes,yes,2.0,school_bus,5 - 10,46,45,37,43.0
72,female,group D,associate's degree,standard,completed,married,sometimes,yes,1.0,private,> 10,32,48,47,42.0
95,male,group E,some high school,free/reduced,none,divorced,regularly,yes,1.0,school_bus,5 - 10,38,44,37,40.0
114,female,group B,high school,free/reduced,none,married,sometimes,yes,4.0,school_bus,> 10,44,48,43,45.0
127,male,group D,some high school,standard,none,married,sometimes,yes,5.0,private,5 - 10,59,44,40,48.0
142,male,group C,some college,standard,none,divorced,regularly,no,4.0,school_bus,< 5,47,44,39,43.0
143,male,group C,high school,standard,completed,married,never,yes,1.0,school_bus,< 5,50,45,42,46.0
150,female,group E,some college,free/reduced,none,married,sometimes,yes,1.0,school_bus,5 - 10,36,44,49,43.0
234,male,group D,associate's degree,free/reduced,none,divorced,never,yes,2.0,school_bus,5 - 10,46,43,43,44.0
235,male,group C,high school,free/reduced,none,single,sometimes,yes,1.0,school_bus,5 - 10,41,41,45,42.0
241,female,group E,some high school,free/reduced,none,married,sometimes,yes,2.0,private,> 10,45,44,41,43.0
248,male,group C,some high school,free/reduced,none,single,sometimes,yes,0.0,private,< 5,26,34,29,30.0
253,male,group D,some college,free/reduced,none,divorced,sometimes,yes,4.0,school_bus,5 - 10,49,36,33,39.0
257,female,group C,high school,free/reduced,none,divorced,never,yes,5.0,school_bus,5 - 10,40,50,54,48.0
274,male,group D,high school,free/reduced,none,married,regularly,no,1.0,private,5 - 10,42,48,35,42.0
285,male,group D,some college,free/reduced,none,single,regularly,yes,2.0,school_bus,< 5,49,49,44,47.0
328,male,group C,associate's degree,free/reduced,none,single,never,yes,1.0,school_bus,5 - 10,39,52,39,43.0
340,female,group B,high school,free/reduced,none,married,sometimes,yes,5.0,school_bus,5 - 10,42,49,48,46.0
358,male,group D,some high school,free/reduced,none,single,sometimes,no,3.0,school_bus,< 5,31,33,30,31.0
428,male,group C,high school,standard,none,married,sometimes,yes,2.0,private,< 5,29,21,20,23.0
437,female,group B,some high school,standard,none,single,regularly,yes,0.0,school_bus,5 - 10,31,48,41,40.0
469,male,group C,some high school,free/reduced,completed,divorced,sometimes,no,1.0,private,> 10,40,31,38,36.0
489,female,group C,some college,free/reduced,none,married,regularly,no,2.0,school_bus,5 - 10,29,45,38,37.0
490,male,group C,some high school,free/reduced,none,married,regularly,yes,2.0,private,< 5,40,38,42,40.0
499,male,group D,high school,free/reduced,none,married,never,yes,3.0,school_bus,< 5,44,47,37,43.0
507,female,group B,some high school,standard,none,married,sometimes,no,4.0,school_bus,5 - 10,28,42,38,36.0
519,male,group B,high school,free/reduced,completed,widowed,sometimes,yes,4.0,school_bus,5 - 10,34,36,38,36.0
597,male,group C,associate's degree,standard,none,married,sometimes,no,2.0,school_bus,5 - 10,47,50,44,47.0
602,female,group C,some college,standard,completed,divorced,sometimes,no,1.0,school_bus,5 - 10,33,38,44,38.0
606,male,group C,some high school,standard,none,widowed,regularly,no,2.0,school_bus,5 - 10,53,38,35,42.0
608,male,group B,high school,free/reduced,none,married,sometimes,yes,7.0,private,< 5,42,45,35,41.0
639,male,group C,associate's degree,free/reduced,none,married,regularly,yes,1.0,school_bus,5 - 10,48,38,30,39.0
668,female,group C,some college,free/reduced,none,married,never,yes,1.0,school_bus,5 - 10,37,48,43,43.0
680,male,group E,bachelor's degree,free/reduced,none,single,sometimes,no,3.0,school_bus,5 - 10,46,47,38,44.0
686,male,group C,some college,standard,completed,married,sometimes,no,2.0,school_bus,5 - 10,49,45,44,46.0
704,female,group A,high school,standard,none,married,regularly,no,5.0,private,5 - 10,46,40,39,42.0
716,female,group C,some high school,standard,none,divorced,regularly,yes,3.0,private,5 - 10,42,36,36,38.0
745,female,group C,some college,standard,none,married,regularly,no,4.0,private,< 5,25,37,41,34.0
754,female,group C,some high school,standard,none,married,regularly,yes,3.0,school_bus,< 5,34,46,43,41.0
768,male,group B,associate's degree,free/reduced,none,single,regularly,yes,2.0,school_bus,< 5,42,37,36,38.0
777,male,group B,some high school,free/reduced,none,married,sometimes,yes,3.0,school_bus,5 - 10,48,48,45,47.0
784,female,group D,high school,free/reduced,none,married,sometimes,yes,3.0,school_bus,5 - 10,38,49,47,45.0
791,male,group D,some college,standard,completed,married,regularly,no,2.0,school_bus,< 5,49,33,39,40.0
800,male,group E,some college,standard,none,married,regularly,no,2.0,school_bus,5 - 10,52,43,47,47.0
814,male,group B,high school,standard,completed,married,never,no,2.0,school_bus,5 - 10,46,50,47,48.0
825,male,group B,high school,free/reduced,none,single,regularly,yes,3.0,school_bus,5 - 10,54,42,42,46.0
831,female,group C,bachelor's degree,free/reduced,none,divorced,regularly,no,1.0,school_bus,< 5,36,49,51,45.0
836,female,group B,some high school,standard,none,married,regularly,yes,2.0,school_bus,> 10,31,49,44,41.0
840,female,group C,high school,free/reduced,none,married,regularly,yes,3.0,school_bus,5 - 10,38,48,54,47.0
848,male,group B,some high school,free/reduced,none,married,sometimes,yes,1.0,school_bus,5 - 10,25,28,20,24.0
863,male,group B,some high school,free/reduced,none,married,sometimes,yes,1.0,private,5 - 10,37,42,32,37.0
864,male,group C,associate's degree,free/reduced,none,married,sometimes,yes,3.0,private,< 5,20,31,20,24.0
865,female,group B,high school,standard,none,married,sometimes,yes,2.0,school_bus,5 - 10,33,43,44,40.0
874,male,group B,some college,standard,none,married,regularly,yes,2.0,school_bus,5 - 10,51,35,34,40.0
875,male,group A,high school,standard,none,single,regularly,yes,4.0,school_bus,5 - 10,49,38,39,42.0
882,female,group C,associate's degree,standard,none,married,regularly,yes,0.0,private,> 10,35,57,53,48.0
889,male,group A,some high school,free/reduced,completed,married,sometimes,yes,0.0,private,5 - 10,44,47,45,45.0
928,female,group D,some high school,free/reduced,none,married,regularly,yes,3.0,private,5 - 10,35,35,35,35.0
950,female,group C,some high school,standard,none,single,regularly,no,1.0,private,> 10,21,35,31,29.0
982,female,group C,some high school,free/reduced,none,married,sometimes,yes,3.0,private,5 - 10,16,37,34,29.0
986,male,group C,some high school,standard,none,married,sometimes,yes,1.0,private,5 - 10,51,45,44,47.0
5,male,group B,bachelor's degree,free/reduced,completed,divorced,sometimes,yes,1.0,private,5 - 10,31,33,26,30.0
26,male,group C,some high school,free/reduced,none,divorced,sometimes,yes,3.0,school_bus,5 - 10,53,41,39,44.0
90,female,group D,some high school,standard,none,divorced,regularly,yes,1.0,private,5 - 10,32,52,45,43.0
160,female,group C,some college,free/reduced,none,married,sometimes,yes,0.0,private,> 10,42,54,49,48.0
161,male,group D,some college,standard,none,divorced,never,no,1.0,school_bus,5 - 10,44,40,34,39.0
174,female,group B,associate's degree,free/reduced,none,married,never,yes,1.0,school_bus,< 5,33,51,50,45.0
183,female,group B,high school,free/reduced,none,married,never,yes,1.0,school_bus,< 5,25,42,42,36.0
194,male,group B,high school,free/reduced,none,divorced,regularly,no,1.0,private,5 - 10,37,35,35,36.0
222,male,group B,some college,standard,completed,divorced,regularly,no,1.0,school_bus,< 5,48,33,45,42.0
252,male,group A,associate's degree,standard,none,married,regularly,yes,3.0,private,> 10,39,36,36,37.0
273,female,group C,bachelor's degree,free/reduced,none,married,sometimes,no,1.0,private,5 - 10,43,52,49,48.0
287,male,group B,high school,free/reduced,none,single,regularly,yes,4.0,school_bus,5 - 10,50,48,36,45.0
294,female,group B,bachelor's degree,free/reduced,none,single,sometimes,no,3.0,school_bus,5 - 10,38,48,50,45.0
298,male,group B,some college,free/reduced,completed,divorced,sometimes,no,4.0,private,< 5,42,44,42,43.0
300,male,group B,some high school,free/reduced,none,divorced,regularly,yes,2.0,school_bus,5 - 10,49,46,45,47.0
326,female,group D,bachelor's degree,free/reduced,completed,married,sometimes,yes,2.0,private,5 - 10,34,52,59,48.0
337,female,group C,high school,free/reduced,none,married,regularly,yes,1.0,school_bus,5 - 10,39,45,46,43.0
385,male,group E,associate's degree,free/reduced,completed,married,sometimes,yes,3.0,school_bus,5 - 10,47,53,42,47.0
391,male,group D,some high school,standard,none,married,regularly,yes,2.0,school_bus,> 10,49,49,46,48.0
392,female,group B,associate's degree,free/reduced,completed,married,never,yes,3.0,school_bus,< 5,28,36,35,33.0
401,female,group B,some high school,standard,none,married,sometimes,yes,4.0,private,5 - 10,40,42,41,41.0
439,male,group C,some high school,standard,none,married,never,yes,3.0,school_bus,< 5,54,47,42,48.0
447,female,group D,bachelor's degree,standard,none,married,never,no,2.0,school_bus,> 10,43,49,52,48.0
454,male,group D,some college,standard,none,divorced,sometimes,yes,2.0,school_bus,< 5,41,37,36,38.0
473,male,group E,high school,standard,none,married,sometimes,no,1.0,private,< 5,54,38,43,45.0
475,female,group B,some high school,free/reduced,completed,married,sometimes,yes,1.0,private,5 - 10,33,51,46,43.0
517,male,group D,some high school,standard,none,single,sometimes,yes,2.0,school_bus,< 5,57,44,42,48.0
522,male,group C,high school,free/reduced,none,divorced,regularly,yes,2.0,school_bus,5 - 10,47,43,39,43.0
546,male,group D,some high school,standard,none,married,regularly,yes,2.0,private,> 10,31,32,36,33.0
564,female,group D,some high school,standard,none,single,sometimes,no,2.0,private,5 - 10,38,51,50,46.0
609,male,group C,high school,free/reduced,none,divorced,regularly,no,4.0,private,< 5,46,46,44,45.0
612,male,group B,associate's degree,free/reduced,none,divorced,sometimes,yes,3.0,school_bus,> 10,46,48,47,47.0
620,male,group C,bachelor's degree,standard,none,married,sometimes,no,1.0,private,5 - 10,40,36,37,38.0
649,female,group C,some high school,free/reduced,none,married,regularly,yes,1.0,private,5 - 10,35,48,44,42.0
651,female,group C,associate's degree,standard,completed,married,regularly,yes,3.0,school_bus,> 10,36,47,40,41.0
674,female,group B,associate's degree,free/reduced,none,single,regularly,no,2.0,private,5 - 10,38,45,45,43.0
679,male,group C,some high school,standard,none,single,regularly,no,4.0,private,> 10,45,45,36,42.0
682,female,group C,associate's degree,free/reduced,completed,married,regularly,no,1.0,private,> 10,32,46,43,40.0
691,male,group B,some high school,free/reduced,none,single,never,no,1.0,private,5 - 10,32,34,26,31.0
695,male,group C,some high school,standard,none,married,sometimes,yes,2.0,school_bus,> 10,53,42,42,46.0
705,male,group A,associate's degree,free/reduced,none,married,sometimes,no,1.0,school_bus,5 - 10,36,33,36,35.0
711,male,group E,associate's degree,standard,none,single,sometimes,yes,0.0,school_bus,< 5,45,37,29,37.0
714,male,group B,some high school,free/reduced,none,married,sometimes,yes,0.0,private,< 5,45,48,45,46.0
741,male,group C,high school,free/reduced,none,divorced,sometimes,yes,3.0,school_bus,5 - 10,54,47,43,48.0
756,male,group B,some high school,free/reduced,none,married,sometimes,yes,5.0,school_bus,5 - 10,35,37,30,34.0
761,male,group B,high school,free/reduced,completed,married,regularly,yes,1.0,school_bus,5 - 10,40,48,45,44.0
764,male,group B,some high school,free/reduced,none,married,sometimes,yes,3.0,private,> 10,42,42,34,39.0
793,male,group D,associate's degree,free/reduced,none,married,sometimes,no,2.0,private,5 - 10,47,44,40,44.0
794,female,group A,high school,free/reduced,completed,married,sometimes,yes,3.0,private,> 10,40,50,51,47.0
795,male,group B,some college,free/reduced,none,single,sometimes,yes,1.0,private,5 - 10,40,37,33,37.0
831,male,group C,associate's degree,free/reduced,none,divorced,regularly,yes,1.0,school_bus,< 5,44,49,48,47.0
873,male,group B,some high school,free/reduced,none,single,sometimes,no,3.0,school_bus,5 - 10,45,45,35,42.0
874,male,group C,some college,free/reduced,none,single,never,no,5.0,school_bus,> 10,40,38,33,37.0
895,male,group C,some college,free/reduced,completed,married,never,yes,0.0,private,5 - 10,44,40,42,42.0
906,male,group C,some high school,standard,none,divorced,regularly,no,4.0,school_bus,< 5,48,48,43,46.0
924,female,group C,some college,free/reduced,none,married,regularly,yes,3.0,school_bus,< 5,36,54,54,48.0
933,male,group C,some high school,free/reduced,none,single,regularly,yes,1.0,school_bus,< 5,46,47,49,47.0
959,male,group B,some college,free/reduced,completed,married,sometimes,no,2.0,private,5 - 10,44,40,37,40.0
972,male,group D,some college,free/reduced,none,married,sometimes,no,3.0,school_bus,5 - 10,39,41,40,40.0
978,male,group C,high school,free/reduced,none,divorced,sometimes,no,3.0,private,5 - 10,45,47,49,47.0
982,male,group A,high school,free/reduced,completed,divorced,never,yes,2.0,private,5 - 10,38,41,38,39.0
0,female,group B,master's degree,free/reduced,none,married,regularly,no,1.0,private,< 5,38,47,47,44.0
37,male,group C,some high school,standard,none,single,regularly,yes,6.0,school_bus,> 10,57,40,42,46.0
44,female,group A,some high school,free/reduced,none,divorced,regularly,no,2.0,school_bus,5 - 10,36,31,34,34.0
53,female,group A,high school,standard,none,divorced,sometimes,yes,3.0,private,< 5,33,40,33,35.0
66,male,group A,associate's degree,free/reduced,completed,married,sometimes,yes,3.0,school_bus,5 - 10,39,45,42,42.0
93,male,group D,some high school,standard,none,single,sometimes,yes,1.0,school_bus,5 - 10,49,38,40,42.0
98,male,group B,some high school,standard,none,married,regularly,yes,2.0,private,> 10,47,41,40,43.0
103,female,group C,high school,free/reduced,none,divorced,never,yes,1.0,school_bus,< 5,28,47,41,39.0
117,male,group C,some high school,standard,none,single,regularly,no,1.0,school_bus,< 5,45,51,42,46.0
118,male,group B,some high school,standard,completed,married,never,yes,2.0,school_bus,5 - 10,50,48,41,46.0
130,female,group E,bachelor's degree,free/reduced,none,married,sometimes,no,2.0,school_bus,5 - 10,47,48,48,48.0
143,female,group B,high school,free/reduced,completed,single,sometimes,no,2.0,school_bus,< 5,30,45,40,38.0
146,male,group D,high school,free/reduced,completed,married,regularly,yes,1.0,private,5 - 10,49,43,46,46.0
164,male,group B,some high school,standard,none,married,sometimes,yes,1.0,private,5 - 10,28,24,24,25.0
187,male,group C,high school,free/reduced,completed,single,never,yes,1.0,private,5 - 10,47,44,43,45.0
220,female,group B,some high school,free/reduced,none,married,sometimes,yes,3.0,school_bus,< 5,32,39,38,36.0
262,male,group A,some college,free/reduced,none,married,sometimes,no,5.0,school_bus,5 - 10,29,31,27,29.0
271,female,group C,some college,standard,none,married,sometimes,no,4.0,private,5 - 10,35,50,51,45.0
274,male,group C,bachelor's degree,free/reduced,none,married,regularly,yes,1.0,school_bus,5 - 10,42,30,33,35.0
280,male,group B,some college,standard,none,single,sometimes,yes,3.0,private,5 - 10,51,44,43,46.0
282,male,group B,bachelor's degree,standard,none,single,sometimes,no,1.0,school_bus,5 - 10,49,45,45,46.0
313,male,group D,some high school,free/reduced,none,married,sometimes,no,2.0,school_bus,> 10,48,49,45,47.0
331,female,group A,high school,standard,none,married,regularly,yes,2.0,school_bus,< 5,37,52,53,47.0
352,male,group B,high school,free/reduced,completed,divorced,regularly,yes,2.0,private,< 5,43,46,40,43.0
381,male,group D,some high school,standard,none,married,regularly,no,1.0,private,5 - 10,45,35,33,38.0
422,male,group A,some college,free/reduced,completed,married,regularly,no,1.0,school_bus,5 - 10,45,48,45,46.0
452,female,group A,high school,free/reduced,none,divorced,regularly,yes,4.0,private,5 - 10,42,51,50,48.0
467,male,group C,some high school,standard,none,married,sometimes,yes,3.0,private,5 - 10,32,31,26,30.0
484,female,group C,associate's degree,free/reduced,none,married,sometimes,no,2.0,school_bus,< 5,46,48,49,48.0
490,female,group A,associate's degree,standard,completed,married,regularly,no,1.0,school_bus,5 - 10,44,42,52,46.0
534,male,group D,high school,free/reduced,completed,married,never,no,1.0,private,< 5,50,47,43,47.0
551,female,group C,some high school,free/reduced,none,married,sometimes,yes,3.0,school_bus,5 - 10,29,41,40,37.0
572,male,group D,associate's degree,standard,none,divorced,sometimes,yes,3.0,school_bus,> 10,43,36,34,38.0
574,female,group C,bachelor's degree,free/reduced,none,married,sometimes,yes,3.0,school_bus,5 - 10,37,49,48,45.0
660,female,group A,some high school,standard,completed,married,never,yes,0.0,private,5 - 10,32,44,43,40.0
667,female,group D,some college,free/reduced,none,married,regularly,yes,2.0,private,< 5,45,46,52,48.0
699,male,group A,bachelor's degree,standard,none,single,never,yes,2.0,private,> 10,47,51,44,47.0
717,male,group B,high school,standard,none,married,sometimes,yes,4.0,school_bus,< 5,45,45,37,42.0
753,male,group A,associate's degree,standard,none,single,sometimes,yes,0.0,private,5 - 10,43,47,40,43.0
816,male,group D,high school,free/reduced,none,married,sometimes,yes,2.0,school_bus,< 5,40,50,43,44.0
825,male,group C,associate's degree,free/reduced,completed,divorced,never,yes,5.0,private,5 - 10,43,39,45,42.0
842,male,group C,some high school,standard,none,married,sometimes,yes,1.0,school_bus,5 - 10,54,43,45,47.0
858,male,group A,some college,standard,none,married,never,yes,0.0,private,< 5,44,46,41,44.0
882,female,group C,some high school,standard,none,married,sometimes,yes,0.0,private,5 - 10,39,50,51,47.0
904,male,group B,bachelor's degree,standard,none,married,sometimes,no,4.0,school_bus,5 - 10,50,43,36,43.0
924,male,group C,some high school,free/reduced,none,married,sometimes,no,1.0,school_bus,> 10,45,46,41,44.0
930,female,group C,associate's degree,free/reduced,none,married,regularly,yes,2.0,private,< 5,38,53,42,44.0
935,female,group B,bachelor's degree,free/reduced,none,married,sometimes,yes,1.0,school_bus,> 10,38,46,46,43.0
957,male,group C,high school,standard,none,married,regularly,no,1.0,school_bus,< 5,47,41,37,42.0
976,male,group C,high school,free/reduced,none,married,sometimes,yes,0.0,private,5 - 10,27,34,23,28.0
20,male,group E,some high school,standard,completed,married,never,yes,2.0,school_bus,> 10,48,44,48,47.0
52,male,group C,high school,free/reduced,none,divorced,regularly,yes,2.0,school_bus,5 - 10,38,37,29,35.0
86,female,group D,some high school,free/reduced,completed,single,regularly,no,1.0,private,5 - 10,33,50,54,46.0
99,male,group E,high school,free/reduced,none,married,never,yes,1.0,school_bus,5 - 10,44,45,34,41.0
135,female,group D,high school,free/reduced,none,single,never,yes,3.0,school_bus,5 - 10,35,50,45,43.0
191,male,group C,some high school,free/reduced,none,divorced,never,yes,4.0,school_bus,5 - 10,42,33,36,37.0
278,female,group B,some college,free/reduced,none,married,sometimes,yes,2.0,private,< 5,41,58,44,48.0
285,male,group A,associate's degree,standard,none,married,regularly,no,3.0,school_bus,< 5,38,32,30,33.0
309,female,group C,associate's degree,standard,none,married,regularly,yes,3.0,school_bus,5 - 10,45,45,51,47.0
316,female,group B,some college,free/reduced,completed,married,regularly,yes,3.0,school_bus,< 5,33,47,48,43.0
326,female,group C,bachelor's degree,free/reduced,none,married,regularly,yes,3.0,school_bus,> 10,29,37,38,35.0
335,female,group B,associate's degree,free/reduced,none,married,sometimes,no,2.0,school_bus,5 - 10,39,48,47,45.0
351,male,group D,high school,standard,none,divorced,sometimes,yes,3.0,private,5 - 10,47,47,43,46.0
370,male,group B,some college,free/reduced,completed,married,never,yes,2.0,private,< 5,40,44,43,42.0
392,male,group C,some high school,free/reduced,none,married,sometimes,yes,5.0,school_bus,5 - 10,51,47,42,47.0
411,male,group B,some high school,standard,none,married,sometimes,yes,3.0,school_bus,> 10,46,44,41,44.0
423,male,group D,some high school,free/reduced,none,married,regularly,yes,4.0,school_bus,< 5,23,23,17,21.0
427,male,group D,some high school,standard,none,married,regularly,no,2.0,school_bus,5 - 10,48,42,46,45.0
435,male,group D,high school,free/reduced,none,married,sometimes,yes,3.0,private,< 5,37,37,34,36.0
490,male,group A,bachelor's degree,free/reduced,none,married,never,yes,0.0,school_bus,< 5,51,42,37,43.0
503,male,group C,some high school,free/reduced,none,single,never,no,3.0,private,5 - 10,33,12,15,20.0
508,male,group D,some high school,free/reduced,none,married,sometimes,yes,2.0,school_bus,> 10,47,46,47,47.0
583,female,group D,associate's degree,free/reduced,none,married,never,yes,3.0,school_bus,5 - 10,36,51,51,46.0
595,male,group C,some college,free/reduced,none,married,sometimes,no,3.0,school_bus,5 - 10,48,41,41,43.0
610,male,group D,some high school,standard,none,married,sometimes,yes,1.0,private,> 10,41,43,46,43.0
637,male,group C,some high school,free/reduced,none,single,regularly,no,2.0,school_bus,5 - 10,38,34,34,35.0
641,male,group D,some high school,standard,none,divorced,sometimes,yes,6.0,private,5 - 10,45,36,39,40.0
652,male,group D,some high school,free/reduced,none,single,sometimes,yes,1.0,private,5 - 10,47,40,40,42.0
655,male,group E,some high school,standard,none,married,sometimes,yes,0.0,private,> 10,53,35,39,42.0
656,male,group B,high school,standard,none,divorced,sometimes,no,2.0,school_bus,< 5,53,49,40,47.0
661,male,group D,associate's degree,free/reduced,completed,widowed,regularly,no,2.0,private,< 5,33,49,45,42.0
696,female,group B,associate's degree,free/reduced,none,married,regularly,no,3.0,school_bus,< 5,36,40,43,40.0
701,male,group C,some high school,standard,none,divorced,regularly,no,1.0,school_bus,< 5,48,45,37,43.0
707,male,group D,some college,free/reduced,none,single,sometimes,yes,3.0,school_bus,5 - 10,40,41,42,41.0
727,female,group A,high school,free/reduced,none,single,never,no,2.0,private,5 - 10,45,49,51,48.0
741,female,group C,master's degree,standard,none,married,regularly,yes,1.0,school_bus,5 - 10,38,48,49,45.0
762,male,group C,some high school,standard,none,married,regularly,yes,0.0,school_bus,> 10,50,49,44,48.0
804,female,group D,associate's degree,free/reduced,none,married,sometimes,yes,4.0,school_bus,5 - 10,34,50,42,42.0
806,female,group C,some high school,standard,none,divorced,regularly,yes,0.0,private,5 - 10,30,42,44,39.0
814,male,group C,some college,free/reduced,completed,married,never,yes,2.0,school_bus,< 5,40,46,43,43.0
821,male,group D,master's degree,free/reduced,none,single,never,yes,2.0,private,5 - 10,45,53,47,48.0
837,male,group D,some high school,free/reduced,none,married,sometimes,yes,1.0,private,5 - 10,45,40,31,39.0
901,female,group D,some college,standard,none,married,sometimes,yes,3.0,school_bus,5 - 10,39,52,49,47.0
921,male,group D,some high school,free/reduced,none,married,sometimes,yes,2.0,private,< 5,30,36,30,32.0
964,female,group B,some high school,free/reduced,none,married,sometimes,yes,1.0,private,> 10,37,50,46,44.0
981,female,group A,some high school,standard,none,single,regularly,yes,1.0,private,5 - 10,44,49,49,47.0
994,female,group B,high school,free/reduced,none,married,sometimes,yes,5.0,school_bus,5 - 10,40,50,42,44.0
997,male,group C,some high school,standard,none,married,regularly,yes,1.0,school_bus,5 - 10,51,46,41,46.0
21,male,group D,high school,free/reduced,none,married,sometimes,no,2.0,private,5 - 10,44,46,44,45.0
27,male,group C,some high school,standard,none,single,regularly,yes,2.0,private,5 - 10,53,47,44,48.0
28,female,group E,some college,free/reduced,none,single,sometimes,no,1.0,school_bus,< 5,45,46,46,46.0
60,female,group B,some high school,standard,none,single,sometimes,no,4.0,school_bus,5 - 10,27,46,40,38.0
93,female,group E,some high school,free/reduced,none,married,never,yes,0.0,private,5 - 10,40,50,44,45.0
125,male,group C,some high school,standard,none,single,sometimes,yes,1.0,school_bus,< 5,48,35,32,38.0
174,female,group B,associate's degree,free/reduced,none,married,regularly,yes,1.0,school_bus,< 5,39,54,52,48.0
227,male,group C,high school,free/reduced,completed,single,sometimes,yes,2.0,private,5 - 10,37,45,44,42.0
280,male,group A,associate's degree,free/reduced,none,divorced,sometimes,yes,4.0,school_bus,5 - 10,45,43,35,41.0
333,male,group C,bachelor's degree,free/reduced,completed,married,regularly,no,3.0,private,5 - 10,42,44,41,42.0
343,male,group B,some high school,free/reduced,none,divorced,never,no,3.0,school_bus,> 10,41,46,41,43.0
375,male,group C,high school,standard,none,married,regularly,no,3.0,school_bus,< 5,51,49,44,48.0
397,male,group D,some high school,free/reduced,completed,married,regularly,no,3.0,private,5 - 10,49,40,38,42.0
413,male,group A,associate's degree,standard,none,married,sometimes,no,2.0,school_bus,< 5,46,42,48,45.0
488,male,group B,bachelor's degree,free/reduced,none,single,regularly,no,4.0,school_bus,< 5,42,41,38,40.0
498,male,group A,some high school,free/reduced,completed,divorced,regularly,yes,1.0,school_bus,5 - 10,40,38,42,40.0
520,female,group B,some college,free/reduced,none,single,sometimes,no,1.0,school_bus,< 5,28,39,33,33.0
533,male,group C,high school,standard,none,single,sometimes,yes,2.0,private,5 - 10,36,41,38,38.0
544,female,group C,some high school,free/reduced,completed,married,sometimes,no,3.0,private,< 5,31,54,53,46.0
555,female,group B,some high school,free/reduced,none,married,sometimes,no,2.0,school_bus,> 10,36,41,44,40.0
562,female,group D,some college,free/reduced,none,married,sometimes,no,2.0,private,5 - 10,28,37,43,36.0
575,female,group A,high school,standard,none,married,never,yes,5.0,school_bus,< 5,40,49,53,47.0
612,male,group C,associate's degree,free/reduced,none,married,regularly,yes,1.0,school_bus,< 5,47,44,48,46.0
656,female,group A,some college,standard,none,married,never,yes,7.0,school_bus,5 - 10,36,42,39,39.0
671,male,group C,some high school,standard,none,married,sometimes,yes,4.0,school_bus,5 - 10,54,41,41,45.0
715,female,group B,some college,free/reduced,completed,married,regularly,yes,2.0,school_bus,5 - 10,35,40,43,39.0
718,male,group B,high school,free/reduced,none,divorced,never,yes,3.0,private,5 - 10,47,49,42,46.0
730,male,group C,some college,standard,none,single,sometimes,yes,2.0,school_bus,< 5,49,40,39,43.0
739,male,group B,high school,free/reduced,none,married,sometimes,yes,5.0,private,5 - 10,38,36,32,35.0
741,female,group B,associate's degree,free/reduced,none,single,sometimes,no,2.0,school_bus,< 5,33,48,42,41.0
743,male,group D,associate's degree,free/reduced,completed,married,sometimes,no,3.0,school_bus,5 - 10,35,50,49,45.0
745,male,group A,some college,free/reduced,none,married,sometimes,yes,4.0,private,> 10,45,45,40,43.0
762,female,group C,high school,standard,none,married,sometimes,yes,2.0,private,5 - 10,42,43,40,42.0
